place_name,id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,language
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3bHYtS3JBRRAB,"Too bad we can't give 0 stars, having done the entire island of Java + Bali + Nusa Penida, the Borodudur temple is officially voted the worst possible activity, -400,000 rupees/person for 10 minutes of walking",2 weeks ago,2024-09-04 11:34:04.473371,1.0,Charly D (Miseng),0,https://www.google.com/maps/contrib/100888486179218099228/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3bG8tcTJBRRAB,"Way too expensive for what it is, not even going to the top of the temple, frankly a scam.",2 weeks ago,2024-09-04 11:34:04.474551,1.0,Romain Bénéteau,0,https://www.google.com/maps/contrib/100285286856377653050/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUM3aHJ5TWRnEAE,"Temple is nice, but not worth the money in my opinion. Luckily I got a student discount and therefore 'only' paid the equivalent of €14. However, the regular ticket costs another 6-7€ more and you can't go up, you just walk in circles and get through in a few minutes. You couldn't take photos very well either. I was in Ankor Wat a few weeks before and you definitely get a lot more offers there and in my opinion it is much more impressive and you then spend a whole day there and not just a few minutes. Really can't understand the positive reviews. So you don't miss anything and I would have preferred to get 2-3 delicious meals with the money.",2 weeks ago,2024-09-04 11:34:13.079843,2.0,Leander Vogt,40,https://www.google.com/maps/contrib/107340646067886313304/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUM3LXRHQWF3EAE,"Completely flawed organization, let me explain. Two possible visits: - Guided tour in the temple 450k R - Temple Tower 380k R  The first is (very probably) interesting... The temple is gigantic and has not yet revealed all its secrets even today.  The second is very quick, and simply allows you to go around the temple without going inside. For the price, it's absolutely not profitable.  To take the guided tour, you must book at least one week in advance, otherwise you will have to limit yourself to the second option which is of very limited interest for a high price. Add to that the cost of travel and the time it takes to get there and it will take you a day for nothing.  Yes, there is still a small museum included in the visit.  It's up to you, personally I don't recommend going there without booking the guided tour.",2 weeks ago,2024-09-04 11:34:13.089019,1.0,Louis Contencin,0,https://www.google.com/maps/contrib/114572443572208938498/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUM3OHRtcmRBEAE,Make sure to book a climb ticket in advance (around 1-2 weeks). The temple looks more beautiful from the top than it does from the bottom so definitely get the climb tickets. The tour guide was knowledgeable and easy to understand as well,2 weeks ago,2024-09-04 11:34:18.950084,5.0,Jack Darch,22,https://www.google.com/maps/contrib/118096513295373658675/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3OHZMQ3VnRRAB,"Magnificent temple, tickets can be purchased on the official website to go to the summit or through an agency. Very good guides on site.",2 weeks ago,2024-09-04 11:34:18.951998,5.0,Richard Maisonneuve,32,https://www.google.com/maps/contrib/104499513103695713779/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUM3MHJISGZREAE,"Borobudur Temple, a famous landmark in Yogyakarta, is a Buddhist temple. During the tour, each group follows the guide's instructions and the guide provides detailed explanations.",2 weeks ago,2024-09-04 11:34:18.959419,5.0,오민규,21,https://www.google.com/maps/contrib/106226657502084892036/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUM3a3ZQQ2ZREAE,"Speaking of Indonesia's world heritage sites, this is it. The conclusion is very good! If you like ruins, I recommend seeing it at least once in your life. Ruins such as the Pyramids, Angkor Wat, and Machu Picchu have an impact, but I felt that their presence as one of the world's three major Buddhist ruins was enough to make them worth seeing. Please book in advance online and get a ticket to the top so that you can see the stupa and the view from above. A guide will always accompany you to the summit, but the explanations will only be in English. By the way, the trip to Borobudur was about 1 hour and 30 minutes from Tugu station by GRUB car and cost 240,000 Rupiah. About 2,250 yen (one way).",2 weeks ago,2024-09-04 11:34:18.967562,5.0,nao hatto,49,https://www.google.com/maps/contrib/115576609727599144069/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3a3BxdnF3RRAB,"Great experience. We were part of an excursion we got through GetYourGuide, so included tickets and transport. Overall a good day out, learnt a lot and found the whole time quite interesting. You will be supplied with special sandals and a bag, which aren't as uncomfortable as they first look. The only thing to be careful about is leaving as you will be swarmed by hundreds of very assertive merchants who will follow you and hound you - best to avoid eye contact.",2 weeks ago,2024-09-04 11:34:25.416006,5.0,Mike,152,https://www.google.com/maps/contrib/103043954668135990568/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3d3FQX2xBRRAB,Amazing temple! Make sure you get the ticket that allows you to explore the structure rather than just to be on the ground. I'd recommend to buy ticket on their website or agent in advance!,3 weeks ago,2024-09-04 11:34:25.417389,5.0,Rudy Samsiah,52,https://www.google.com/maps/contrib/114986224948835833639/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3bk9LM3BRRRAB,"Superb place, really enjoy the day",3 weeks ago,2024-09-04 11:34:25.475960,5.0,Pae Peerasak,983,https://www.google.com/maps/contrib/112275817679587727375/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3alBMSGhRRRAB,DO NOT GO if you don't  have the entrance to go to the top. We wish we would've known this before going. The difference between going up or not is about 5€ yet visiting it from the bottom only is so not worth it!!! You pay 22€ per person to go around the temple which takes 5 minutes. Such a ripoff!!! It takes 1.5h to go (with a private tour) from Yogyakarta and then another 1.5h to go back. The monument is beautiful (for sure more than what we managed to appreciate) but it's so so badly managed!!!!,3 weeks ago,2024-09-04 11:34:31.724559,1.0,cristina redondo,21,https://www.google.com/maps/contrib/113859003902916424354/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUM3OVBxQk1BEAE,"A place you must visit if you are ever in Indonesia. It's great to go there by taxi. If you think you are at the exit, you can still visit 355 stalls",3 weeks ago,2024-09-04 11:34:37.801812,5.0,Johannes Agricola,80,https://www.google.com/maps/contrib/105190976739855322199/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3eE5TX3ZRRRAB,"The temple itself is impressive, but with the basic entrance fee, which is already expensive, you cannot access any of the levels, so you can only walk around it. Due to the price difference, it is much better to pay for access to the levels and to the top, but tickets of this type are limited and sell out quickly, so you should buy them well in advance.",3 weeks ago,2024-09-04 11:34:37.802848,3.0,Ivan F,14,https://www.google.com/maps/contrib/100326490814935480375/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3NlBUOHVnRRAB,"It is a beautiful temple, but get the tickets 15 or more days in advance so you can go up to the temple, otherwise you will only be able to see it from below, I liked it but not being able to go up takes away a lot of the luck appeal.",3 weeks ago,2024-09-04 11:34:37.828008,3.0,tomas valdes,26,https://www.google.com/maps/contrib/106221197234070371354/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3ME5yNHV3RRAB,Fees are high for foreigners! Still worth watching!,3 weeks ago,2024-09-04 11:34:43.953613,4.0,satoo u1,328,https://www.google.com/maps/contrib/116704417657905057151/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSUM3d09QWm1BRRAB,"Basically a fascinating building, which has unfortunately now degenerated into a tourist trap. As a foreigner or tourist you pay around 7 times as much as locals. This in itself is not unusual for Indonesia, but what was really outrageous is that for the high price you are not allowed to climb the temple but only walk around it and that this is not pointed out to you when you buy the ticket. The circumnavigation alone is not worth the money. I was here once a few years ago and there was no separate ticket for the climb. Although limiting access makes sense in the interests of conservation, the ticket sales practices are a complete rip-off. In retrospect, I saw that tickets for the climb could be purchased online in advance, but these were sold out for several months anyway. Recommendation: It's better to visit the Prambanan Temple - cheaper, less crowded and just as worth seeing.",3 weeks ago,2024-09-04 11:34:43.954639,1.0,Jan G,2,https://www.google.com/maps/contrib/105322985750129829177/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSUM3d0tENllBEAE,"Buddhist stupa with a pyramid-shaped structure, it is the largest Buddhist monument in the world, built between 750-850 by the rulers of the Sailendra dynasty, its name in Sanskrit would mean Buddhist Mountain Temple, the visit is guided with what you They explain the meaning of many of the parts of the venue and partly to avoid crowds, tickets have to be reserved if you go on the same day you may not be able to visit it, simply spectacular, an essential visit in Jogjakarta, I recommend protection for the sun, at the entrance they give you a bottle of water and some of the most peculiar sandals that you can then keep.",3 weeks ago,2024-09-04 11:34:43.962402,5.0,F FF,150,https://www.google.com/maps/contrib/108254853308499065844/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURidjhEMm53RRAB,"Very beautiful place. However, it is extremely badly managed. You pay too much money for what you get. They ask ‘western’ prices but get not much in return. There is limited/dirty sanitary provisions, no audio guide, …  Moreover, only 150 people per hour are allowed to climb the temple, which is a ridicously low amount for such an impressive/big momument.",3 weeks ago,2024-09-04 11:34:49.741212,1.0,Thomas Debing,17,https://www.google.com/maps/contrib/106075965971747039689/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURiMzZXcURBEAE,"PSA: Unless you are able to snatch one of the very limited tickets that get you inside the structure, you only get to see the outside. For the outside ticket, it is not worth the price, and the park is intentionally vague about it to fool tourists.",3 weeks ago,2024-09-04 11:34:49.742389,3.0,Ralf Meermeier,20,https://www.google.com/maps/contrib/104923958978137366901/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURiMzhXYWFBEAE,Difficult for get ticket Borobudur Temple,3 weeks ago,2024-09-04 11:34:49.742389,1.0,Oki Wicaksono,8,https://www.google.com/maps/contrib/116290194605350018998/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURiOTdiVEl3EAE,"For about three centuries, Matalan, located in the heart of the Progo Valley on the southern slopes of Mount Merapi, became the center of Javanese Hindu and Buddhist culture. This period witnessed many religious buildings, including the World Heritage Sites of Borobudur and Prambanan.  Borobudur is a Mahayana Buddhist temple built in the 8th and 9th centuries for more than a thousand years. It was buried in volcanic ash for hundreds of years and covered with jungles on the surface until it was discovered by the British in 1814 and reappeared in the world. Borobudur is the largest Buddhist building in the world today. It has 9 floors above ground and 6 floors below for the realm of desire and sex. It is rich in various reliefs. It depicts stories from Buddhist books and is 3 kilometers long. It tells the stories of ordinary beings from Palace life to the common people in the village. The upper three floors are the formless realm, which is the world of gods who are freed from reincarnation and no longer attached to the secular world. Therefore, there are no secular sculptures. There are 72 small bell-shaped pagodas surrounding the large pagoda in the middle.  Tickets cost NT$240 for locals and NT$900 for foreigners, which is not cheap based on local prices. However, since the restoration of historical sites requires a lot of manpower and money, it is better to pay if you have the money.",3 weeks ago,2024-09-04 11:34:49.752381,5.0,JIE-CHAO YOU,164,https://www.google.com/maps/contrib/114742758257739280536/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURidDVEUVRBEAE,You have to go and feel the mystery,3 weeks ago,2024-09-04 11:34:56.338356,5.0,CLaire KIM,246,https://www.google.com/maps/contrib/117956587186787785798/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURibDlHVFVBEAE,"Not worth it. Structure tickets seems to be sold under the hand to drivers / hotels. Almost no chance to get a structure ticket in advance (2-3 weeks before). Only visiting the ground is absolutely unnecessary. Museum is bad and there is a street, almost 1 km long, with people that want to sell trash to you.",3 weeks ago,2024-09-04 11:34:56.342244,1.0,Jonas von Blohn,21,https://www.google.com/maps/contrib/109704414176749036248/reviews?hl=en,NULL,en
Borobudur Temple,ChZDSUhNMG9nS0VJQ0FnSURicTVYZEVnEAE,Its a nice place to visit and enjoy the rest of the day with your family and friends.,3 weeks ago,2024-09-04 11:34:56.359196,5.0,POS LION PARCEL BARAHAN GALUR,15,https://www.google.com/maps/contrib/109525007852124822026/reviews?hl=en,NULL,en
Borobudur Temple,ChdDSUhNMG9nS0VJQ0FnSURieS1uUmtBRRAB,Extremely rewarded experience!,3 weeks ago,2024-09-04 11:35:03.308182,5.0,peregrine,104,https://www.google.com/maps/contrib/105114937605773856934/reviews?hl=en,NULL,en
